label,repo_id,full_name,description,language,topics,stars,forks,open_issues,contributor_count,size_kb,is_fork,is_archived,last_commit_days_ago,repo_age_days,has_readme,readme_size_bytes,has_docker,has_requirements,has_tests_folder,has_ci_cd,root_file_count,issues_per_fork,log_stars,text_summary,summary_char_len,summary_approx_tok,llm_label,llm_confidence,llm_reasoning
junior,1226784438,agent-axiom/agent-anvil,"Agent Anvil is a CI-first eval harness for tool-using AI agents. It runs scenario suites, captures traces, grades agent behavior, clusters failures, and suggests concrete prompt/tool/guardrail fixes.",Python,,8,1,0,1,523,False,False,0,26,True,9990,True,True,True,True,22,0.0,2.1972,"Repository: agent-axiom/agent-anvil
Description: ""Agent Anvil is a CI-first eval harness for tool-using AI agents. It runs scenario suites, captures traces, grades agent behavior, clusters failures, and suggests concrete prompt/tool/guardrail fixes.""
Language: Python | Topics: nan
Stars: 8 | Forks: 1 | Contributors: 1
Size: 523 KB | Repo age: 26 days | Last commit: 0 days ago
README: present (9,990 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 22
Status: original",539,134,senior,0.85,"The repository is well-organized with a clear CI-first evaluation harness for AI agents, includes tests, CI/CD, Docker, and dependency management, indicating production-ready practices. Despite being a young project with a single contributor, the structure and documentation reflect senior-level engineering maturity."
lead_architect,5349565,prestodb/presto,The official home of the Presto distributed SQL query engine for big data,Java,"big-data,data,hadoop,hive,java,lakehouse,presto,query,sql",16701,5538,2890,314,278172,False,False,0,5039,True,9222,False,True,False,True,150,0.5218,9.7233,"Repository: prestodb/presto
Description: ""The official home of the Presto distributed SQL query engine for big data""
Language: Java | Topics: big-data,data,hadoop,hive,java,lakehouse,presto,query,sql
Stars: 16,701 | Forks: 5,538 | Contributors: 314
Size: 278,172 KB | Repo age: 5039 days | Last commit: 0 days ago
README: present (9,222 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 150
Status: original",458,114,lead_architect,0.95,"Presto is a large-scale, multi-module distributed SQL query engine with 16.7k stars, 5.5k forks, and 314 contributors, indicating a mature, community-driven project. The codebase is well-organized with managed dependencies, CI/CD, and extensive documentation, reflecting systems-level thinking and organizational impact. Despite the absence of a dedicated test folder, the project's size, age, and active maintenance signal production-ready practices typical of a lead architect-level repository."
senior,76596293,MozillaFoundation/foundation.mozilla.org,Mozilla Foundation website,Python,moz,394,157,402,68,109253,False,False,0,3450,True,5821,True,True,False,True,52,2.5605,5.9789,"Repository: MozillaFoundation/foundation.mozilla.org
Description: ""Mozilla Foundation website""
Language: Python | Topics: moz
Stars: 394 | Forks: 157 | Contributors: 68
Size: 109,253 KB | Repo age: 3450 days | Last commit: 0 days ago
README: present (5,821 bytes)
Tests: no test folder
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 52
Status: original",389,97,senior,0.85,"The repository is a well-established, production-grade website with a large codebase, CI/CD pipeline, Docker support, and dependency management. Despite the absence of a dedicated test folder, the presence of 68 contributors, active maintenance, and structured code indicates senior-level engineering maturity. The project is not a template or low-value, and its scale and community involvement exceed junior or intern levels."
senior,339475110,ceccopierangiolieugenio/pyTermTk,Python Terminal Toolkit - a Spiced Up Cross Compatible TUI Library 🌶️,Python,"ascii,ascii-graphics,library,pyodide,pytermtk,python,terminal,terminal-emulator,terminal-graphics,terminal-multiplexer,text-editor,tui,tui-app,tui-editor,tui-library,tutorial,ui,ui-design,ui-library,user-interface",894,33,54,10,12940,False,False,0,1926,True,9916,False,True,True,True,22,1.6364,6.7968,"Repository: ceccopierangiolieugenio/pyTermTk
Description: ""Python Terminal Toolkit - a Spiced Up Cross Compatible TUI Library 🌶️""
Language: Python | Topics: ascii,ascii-graphics,library,pyodide,pytermtk,python,terminal,terminal-emulator,terminal-graphics,terminal-multiplexer,text-editor,tui,tui-app,tui-editor,tui-library,tutorial,ui,ui-design,ui-library,user-interface
Stars: 894 | Forks: 33 | Contributors: 10
Size: 12,940 KB | Repo age: 1926 days | Last commit: 0 days ago
README: present (9,916 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 22
Status: original",625,156,senior,0.95,"The repository is a well-structured TUI library with a test folder, CI/CD, dependency management, and comprehensive documentation (README, tutorials). With 894 stars, 10 contributors, and active maintenance (last commit today), it demonstrates production-ready practices and community engagement, typical of a senior engineer's work."
senior,792542977,ArcadeAI/arcade-mcp,MCP Server Framework and Tool Development library for building custom capabilities into agents.,Python,"ai,arcade,arcade-ai,claude,claude-code,claude-mcp,mcp,mcp-framework,mcp-gateway,mcp-runtime,mcp-server,mcp-servers,mcp-tools,mcpserver,model-context-protocol,model-context-protocol-sdk,python",903,95,19,24,28677,False,False,0,761,True,6182,False,True,True,True,24,0.2,6.8068,"Repository: ArcadeAI/arcade-mcp
Description: ""MCP Server Framework and Tool Development library for building custom capabilities into agents.""
Language: Python | Topics: ai,arcade,arcade-ai,claude,claude-code,claude-mcp,mcp,mcp-framework,mcp-gateway,mcp-runtime,mcp-server,mcp-servers,mcp-tools,mcpserver,model-context-protocol,model-context-protocol-sdk,python
Stars: 903 | Forks: 95 | Contributors: 24
Size: 28,677 KB | Repo age: 761 days | Last commit: 0 days ago
README: present (6,182 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 24
Status: original",615,153,senior,0.95,"The repository is well-organized with a clear structure, comprehensive tests, CI/CD pipeline, and dependency management. With 24 contributors, 903 stars, and active development (last commit today), it demonstrates production-ready practices and collaborative engineering maturity, suitable for a senior engineer."
senior,319953437,robotcodedev/robotcode,"Open Source Toolkit for Robot Framework, providing Language Server Protocol support, Debugger, VSCode Extension, PyCharm Plugin and powerful CLI tools",Python,"language-server-protocol,lsp,lsp-server,python,robot,robotcode,robotframework,rpa,test,test-automation,test-framework,testing-tools,visual-studio-code,vscode,vscode-extension,vscode-language",281,32,127,14,52238,False,False,0,1995,True,11255,False,True,True,True,41,3.9688,5.6419,"Repository: robotcodedev/robotcode
Description: ""Open Source Toolkit for Robot Framework, providing Language Server Protocol support, Debugger, VSCode Extension, PyCharm Plugin and powerful CLI tools""
Language: Python | Topics: language-server-protocol,lsp,lsp-server,python,robot,robotcode,robotframework,rpa,test,test-automation,test-framework,testing-tools,visual-studio-code,vscode,vscode-extension,vscode-language
Stars: 281 | Forks: 32 | Contributors: 14
Size: 52,238 KB | Repo age: 1995 days | Last commit: 0 days ago
README: present (11,255 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 41
Status: original",674,168,lead_architect,0.95,"This repository is a large-scale, multi-module system (52 MB, 41 root files) with extensive test suites, CI/CD, and 14 contributors, indicating strong engineering practices and architectural thinking. It provides multiple tools (LSP, debugger, IDE extensions) for a widely-used testing framework, demonstrating systems-level design and organizational impact. The high star count, active maintenance, and comprehensive documentation further confirm its production-ready, architect-level quality."
senior,232335424,braindecode/braindecode,"Deep learning software to decode EEG, ECG or MEG signals",Python,"deep-learning,ecog,eeg,electrocorticography,electroencephalogram,electroencephalography,magnetoencephalography,meg,neuroimaging,neuroscience,python,pytorch",1238,266,94,59,17271,False,False,0,2332,True,6301,False,True,True,True,20,0.3534,7.1221,"Repository: braindecode/braindecode
Description: ""Deep learning software to decode EEG, ECG or MEG signals""
Language: Python | Topics: deep-learning,ecog,eeg,electrocorticography,electroencephalogram,electroencephalography,magnetoencephalography,meg,neuroimaging,neuroscience,python,pytorch
Stars: 1,238 | Forks: 266 | Contributors: 59
Size: 17,271 KB | Repo age: 2332 days | Last commit: 0 days ago
README: present (6,301 bytes)
Tests: test folder present
CI/CD: configured
Docker: absent
Dependencies: managed
Root file count: 20
Status: original",548,137,senior,0.95,"The repository is a well-organized, production-ready deep learning library for EEG/MEG decoding with comprehensive tests, CI/CD, clear documentation, and 59 contributors. It demonstrates senior-level engineering practices such as modular architecture, dependency management, and active maintenance, making it a strong signal for a senior software engineering role."
lead_architect,149515625,fluxcd/flagger,"Progressive delivery Kubernetes operator (Canary, A/B Testing and Blue/Green deployments)",Go,"ab-testing,aws-appmesh,canary,contour,gitops,gloo,istio,kubernetes,linkerd,nginx,progressive-delivery",5351,793,378,214,69742,False,False,2,2807,True,13350,True,True,True,True,27,0.4767,8.5852,"Repository: fluxcd/flagger
Description: ""Progressive delivery Kubernetes operator (Canary, A/B Testing and Blue/Green deployments)""
Language: Go | Topics: ab-testing,aws-appmesh,canary,contour,gitops,gloo,istio,kubernetes,linkerd,nginx,progressive-delivery
Stars: 5,351 | Forks: 793 | Contributors: 214
Size: 69,742 KB | Repo age: 2807 days | Last commit: 2 days ago
README: present (13,350 bytes)
Tests: test folder present
CI/CD: configured
Docker: Dockerfile present
Dependencies: managed
Root file count: 27
Status: original",528,132,lead_architect,0.95,"Flagger is a large-scale, multi-module Kubernetes operator with extensive test suites, advanced CI/CD, and a substantial contributor community (214 contributors). Its complex architecture supporting progressive delivery (canary, A/B testing, blue/green) demonstrates systems-level thinking and organizational impact, characteristic of a lead architect."
intern,1197005851,tidzo/travelexpensinator,,Python,,0,0,0,0,468,False,False,0,57,True,5704,False,False,False,False,14,0.0,0.0,"Repository: tidzo/travelexpensinator
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 0
Size: 468 KB | Repo age: 57 days | Last commit: 0 days ago
README: present (5,704 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 14
Status: original",342,85,junior,0.85,"The repository has a basic folder structure with 14 root files, but lacks tests, CI/CD, dependency management, and Docker, indicating a functional but not production-ready project. The presence of a README and recent activity suggest active development, but the absence of testing and architectural patterns aligns with junior-level engineering maturity."
intern,1245145492,vinitobias672003/Projeto-Compilador-,,Python,,0,0,0,1,11,False,False,0,6,True,21,False,False,False,False,6,0.0,0.0,"Repository: vinitobias672003/Projeto-Compilador-
Description: ""nan""
Language: Python | Topics: nan
Stars: 0 | Forks: 0 | Contributors: 1
Size: 11 KB | Repo age: 6 days | Last commit: 0 days ago
README: present (21 bytes)
Tests: no test folder
CI/CD: not configured
Docker: absent
Dependencies: no dependency file
Root file count: 6
Status: original",348,87,intern,0.95,"The repository is extremely small (11 KB), has no tests, no CI/CD, no dependency management, and a minimal README (21 bytes). It appears to be a very early-stage project with no evidence of engineering maturity, typical of a student or beginner experimenting with a compiler concept."
junior,621591219,WinApps-share/WinApps-bucket,Scoop bucket,Python,,14,1,1,3,1966,False,False,0,1153,True,2223,False,False,False,True,8,1.0,2.7081,"Repository: WinApps-share/WinApps-bucket
Description: ""Scoop bucket""
Language: Python | Topics: nan
Stars: 14 | Forks: 1 | Contributors: 3
Size: 1,966 KB | Repo age: 1153 days | Last commit: 0 days ago
README: present (2,223 bytes)
Tests: no test folder
CI/CD: configured
Docker: absent
Dependencies: no dependency file
Root file count: 8
Status: original",355,88,low_value,0.85,"This repository is a Scoop bucket, which is essentially a collection of app manifests for the Scoop package manager. It has minimal engineering content: no tests, no dependency file, and a simple structure. Despite having CI/CD and recent commits, its purpose is to host package definitions, not to demonstrate software engineering skills, making it low value for hiring decisions."
